 -0.164782E+03 -0.112733E+03
  0.149284E-31 -0.102131E-31
 -0.164242E+03 -0.112364E+03
  0.157754E-30 -0.107925E-30
 -0.163701E+03 -0.111994E+03
  0.396270E-30 -0.271103E-30
 -0.163416E+03 -0.111799E+03
  0.627624E-30 -0.429381E-30
 -0.163131E+03 -0.111604E+03
  0.746434E-30 -0.510663E-30
 -0.162591E+03 -0.111235E+03
  0.392479E-30 -0.268510E-30
 -0.162051E+03 -0.110865E+03
  0.127116E-29 -0.869646E-30
 -0.161766E+03 -0.110670E+03
  0.319771E-29 -0.218767E-29
 -0.161481E+03 -0.110475E+03
  0.575199E-29 -0.393515E-29
 -0.160940E+03 -0.110105E+03
  0.106279E-28 -0.727096E-29
 -0.160400E+03 -0.109736E+03
  0.981691E-29 -0.671611E-29
 -0.160115E+03 -0.109541E+03
  0.742337E-29 -0.507860E-29
 -0.159830E+03 -0.109346E+03
  0.441286E-29 -0.301900E-29
 -0.159290E+03 -0.108976E+03
  0.107517E-29 -0.735562E-30
 -0.158749E+03 -0.108606E+03
  0.311389E-30 -0.213033E-30
 -0.158464E+03 -0.108411E+03
  0.263363E-30 -0.180176E-30
 -0.158179E+03 -0.108216E+03
  0.327648E-30 -0.224156E-30
 -0.157639E+03 -0.107847E+03
  0.145278E-29 -0.993902E-30
 -0.157099E+03 -0.107477E+03
  0.380434E-29 -0.260269E-29
 -0.156814E+03 -0.107282E+03
  0.540963E-29 -0.370093E-29
 -0.156529E+03 -0.107087E+03
  0.590620E-29 -0.404065E-29
 -0.155988E+03 -0.106717E+03
  0.450175E-29 -0.307981E-29
 -0.155448E+03 -0.106348E+03
  0.228247E-29 -0.156152E-29
 -0.155163E+03 -0.106153E+03
  0.173022E-29 -0.118370E-29
 -0.154878E+03 -0.105958E+03
  0.140430E-29 -0.960730E-30
 -0.154338E+03 -0.105588E+03
  0.113847E-29 -0.778871E-30
 -0.153797E+03 -0.105218E+03
  0.144290E-29 -0.987138E-30
 -0.153512E+03 -0.105024E+03
  0.183404E-29 -0.125474E-29
 -0.153227E+03 -0.104829E+03
  0.259440E-29 -0.177492E-29
 -0.152687E+03 -0.104459E+03
  0.356757E-29 -0.244071E-29
 -0.152147E+03 -0.104089E+03
  0.318311E-29 -0.217768E-29
 -0.151862E+03 -0.103894E+03
  0.312921E-29 -0.214080E-29
 -0.151577E+03 -0.103699E+03
  0.281897E-29 -0.192856E-29
 -0.151036E+03 -0.103330E+03
  0.202409E-29 -0.138475E-29
 -0.150496E+03 -0.102960E+03
  0.128902E-29 -0.881865E-30
 -0.150211E+03 -0.102765E+03
  0.117248E-29 -0.802138E-30
 -0.149926E+03 -0.102570E+03
  0.187849E-29 -0.128514E-29
 -0.149386E+03 -0.102200E+03
  0.278837E-29 -0.190762E-29
 -0.148845E+03 -0.101831E+03
  0.222042E-29 -0.151907E-29
 -0.148560E+03 -0.101636E+03
  0.173106E-29 -0.118428E-29
 -0.148275E+03 -0.101441E+03
  0.115914E-29 -0.793009E-30
 -0.147735E+03 -0.101071E+03
  0.118463E-30 -0.810447E-31
 -0.147195E+03 -0.100701E+03
  0.204545E-30 -0.139937E-30
 -0.146910E+03 -0.100506E+03
  0.591792E-30 -0.404867E-30
 -0.146625E+03 -0.100311E+03
  0.837907E-30 -0.573243E-30
 -0.146084E+03 -0.999417E+02
  0.872553E-30 -0.596945E-30
 -0.145544E+03 -0.995721E+02
  0.161864E-29 -0.110737E-29
 -0.145259E+03 -0.993771E+02
  0.148570E-29 -0.101642E-29
 -0.144974E+03 -0.991821E+02
  0.614844E-30 -0.420638E-30
 -0.144434E+03 -0.988124E+02
  0.240564E-30 -0.164579E-30
 -0.143893E+03 -0.984428E+02
  0.328697E-29 -0.224874E-29
 -0.143608E+03 -0.982478E+02
  0.612824E-29 -0.419255E-29
 -0.143323E+03 -0.980528E+02
  0.892567E-29 -0.610638E-29
 -0.142783E+03 -0.976831E+02
  0.938527E-29 -0.642081E-29
 -0.142243E+03 -0.973135E+02
  0.394034E-29 -0.269573E-29
 -0.141958E+03 -0.971185E+02
  0.225339E-29 -0.154163E-29
 -0.141673E+03 -0.969235E+02
  0.787775E-30 -0.538946E-30
 -0.141132E+03 -0.965539E+02
  0.674412E-31 -0.461390E-31
 -0.140592E+03 -0.961842E+02
  0.180769E-31 -0.123671E-31
 -0.140307E+03 -0.959892E+02
  0.141699E-31 -0.969417E-32
 -0.140022E+03 -0.957942E+02
  0.989981E-31 -0.677282E-31
 -0.139482E+03 -0.954246E+02
  0.423111E-30 -0.289466E-30
 -0.138941E+03 -0.950549E+02
  0.999322E-30 -0.683673E-30
 -0.138656E+03 -0.948599E+02
  0.121187E-29 -0.829088E-30
 -0.138371E+03 -0.946649E+02
  0.998391E-30 -0.683036E-30
 -0.137831E+03 -0.942953E+02
  0.324076E-30 -0.221712E-30
 -0.137291E+03 -0.939256E+02
  0.630788E-30 -0.431546E-30
 -0.137006E+03 -0.937307E+02
  0.140412E-29 -0.960612E-30
 -0.136721E+03 -0.935357E+02
  0.198408E-29 -0.135738E-29
 -0.136180E+03 -0.931660E+02
  0.200511E-29 -0.137177E-29
 -0.135640E+03 -0.927964E+02
  0.484015E-30 -0.331132E-30
 -0.135355E+03 -0.926014E+02
  0.259065E-30 -0.177236E-30
 -0.135070E+03 -0.924064E+02
  0.394286E-30 -0.269746E-30
 -0.134530E+03 -0.920367E+02
  0.428762E-30 -0.293332E-30
 -0.133989E+03 -0.916671E+02
  0.763913E-30 -0.522621E-30
 -0.133704E+03 -0.914721E+02
  0.124252E-29 -0.850050E-30
 -0.133419E+03 -0.912771E+02
  0.280630E-29 -0.191990E-29
 -0.132879E+03 -0.909074E+02
  0.772468E-29 -0.528474E-29
 -0.132339E+03 -0.905378E+02
  0.122257E-28 -0.836408E-29
 -0.132054E+03 -0.903428E+02
  0.134177E-28 -0.917955E-29
 -0.131769E+03 -0.901478E+02
  0.139187E-28 -0.952233E-29
 -0.131228E+03 -0.897782E+02
  0.109033E-28 -0.745932E-29
 -0.130688E+03 -0.894085E+02
  0.753426E-29 -0.515447E-29
 -0.130403E+03 -0.892135E+02
  0.628465E-29 -0.429956E-29
 -0.130118E+03 -0.890185E+02
  0.507911E-29 -0.347481E-29
 -0.129578E+03 -0.886489E+02
  0.230768E-29 -0.157877E-29
 -0.129037E+03 -0.882792E+02
  0.233843E-30 -0.159981E-30
 -0.128752E+03 -0.880842E+02
  0.507112E-31 -0.346934E-31
 -0.128467E+03 -0.878892E+02
  0.252797E-30 -0.172947E-30
 -0.127927E+03 -0.875196E+02
  0.490745E-30 -0.335737E-30
 -0.127387E+03 -0.871499E+02
  0.112517E-29 -0.769769E-30
 -0.127102E+03 -0.869549E+02
  0.241729E-29 -0.165375E-29
 -0.126817E+03 -0.867599E+02
  0.382118E-29 -0.261421E-29
 -0.126276E+03 -0.863903E+02
  0.569932E-29 -0.389911E-29
 -0.125736E+03 -0.860207E+02
  0.801139E-29 -0.548089E-29
 -0.125451E+03 -0.858257E+02
  0.815302E-29 -0.557778E-29
 -0.125166E+03 -0.856307E+02
  0.667961E-29 -0.456977E-29
 -0.124626E+03 -0.852610E+02
  0.259585E-29 -0.177592E-29
 -0.124085E+03 -0.848914E+02
  0.390521E-30 -0.267170E-30
 -0.123800E+03 -0.846964E+02
  0.119606E-29 -0.818271E-30
 -0.123515E+03 -0.845014E+02
  0.257752E-29 -0.176338E-29
 -0.122975E+03 -0.841317E+02
  0.453478E-29 -0.310241E-29
 -0.122435E+03 -0.837621E+02
  0.368494E-29 -0.252101E-29
 -0.122150E+03 -0.835671E+02
  0.328495E-29 -0.224736E-29
 -0.121865E+03 -0.833721E+02
  0.258955E-29 -0.177160E-29
 -0.121324E+03 -0.830024E+02
  0.226914E-29 -0.155240E-29
 -0.120784E+03 -0.826328E+02
  0.174416E-29 -0.119324E-29
 -0.120499E+03 -0.824378E+02
  0.178824E-29 -0.122340E-29
 -0.120214E+03 -0.822428E+02
  0.181743E-29 -0.124337E-29
 -0.119674E+03 -0.818732E+02
  0.974485E-30 -0.666681E-30
 -0.119133E+03 -0.815035E+02
  0.130074E-29 -0.889886E-30
 -0.118848E+03 -0.813085E+02
  0.142194E-29 -0.972803E-30
 -0.118563E+03 -0.811135E+02
  0.169293E-29 -0.115820E-29
 -0.118023E+03 -0.807439E+02
  0.341394E-29 -0.233560E-29
 -0.117483E+03 -0.803742E+02
  0.331450E-29 -0.226757E-29
 -0.117198E+03 -0.801792E+02
  0.208488E-29 -0.142634E-29
 -0.116913E+03 -0.799842E+02
  0.103385E-29 -0.707297E-30
 -0.116372E+03 -0.796146E+02
  0.562252E-31 -0.384657E-31
 -0.115832E+03 -0.792449E+02
  0.106856E-29 -0.731039E-30
 -0.115547E+03 -0.790499E+02
  0.174777E-29 -0.119572E-29
 -0.115262E+03 -0.788549E+02
  0.176427E-29 -0.120701E-29
 -0.114722E+03 -0.784853E+02
  0.806536E-30 -0.551781E-30
 -0.114181E+03 -0.781157E+02
  0.194204E-29 -0.132862E-29
 -0.113896E+03 -0.779207E+02
  0.291631E-29 -0.199515E-29
 -0.113611E+03 -0.777257E+02
  0.247882E-29 -0.169585E-29
 -0.113071E+03 -0.773560E+02
  0.158028E-29 -0.108113E-29
 -0.112531E+03 -0.769864E+02
  0.101410E-29 -0.693787E-30
 -0.112246E+03 -0.767914E+02
  0.685656E-30 -0.469082E-30
 -0.111961E+03 -0.765964E+02
  0.957528E-30 -0.655080E-30
 -0.111420E+03 -0.762267E+02
  0.159011E-29 -0.108785E-29
 -0.110880E+03 -0.758571E+02
  0.141318E-29 -0.966809E-30
 -0.110595E+03 -0.756621E+02
  0.105643E-29 -0.722742E-30
 -0.110310E+03 -0.754671E+02
  0.700782E-30 -0.479431E-30
 -0.109770E+03 -0.750974E+02
  0.383553E-30 -0.262403E-30
 -0.109229E+03 -0.747278E+02
  0.100857E-30 -0.690002E-31
 -0.108944E+03 -0.745328E+02
  0.475822E-31 -0.325527E-31
 -0.108659E+03 -0.743378E+02
  0.286353E-31 -0.195904E-31
 -0.108119E+03 -0.739682E+02
  0.172845E-29 -0.118250E-29
 -0.107579E+03 -0.735985E+02
  0.408012E-29 -0.279136E-29
 -0.107294E+03 -0.734035E+02
  0.389313E-29 -0.266343E-29
 -0.107009E+03 -0.732085E+02
  0.350094E-29 -0.239512E-29
 -0.106468E+03 -0.728389E+02
  0.362165E-29 -0.247771E-29
 -0.105928E+03 -0.724692E+02
  0.688795E-29 -0.471230E-29
 -0.105643E+03 -0.722742E+02
  0.809404E-29 -0.553743E-29
 -0.105358E+03 -0.720792E+02
  0.789186E-29 -0.539911E-29
 -0.104818E+03 -0.717096E+02
  0.761364E-29 -0.520877E-29
 -0.104277E+03 -0.713399E+02
  0.575156E-29 -0.393486E-29
 -0.103992E+03 -0.711450E+02
  0.538100E-29 -0.368134E-29
 -0.103707E+03 -0.709500E+02
  0.497003E-29 -0.340018E-29
 -0.103167E+03 -0.705803E+02
  0.549062E-29 -0.375633E-29
 -0.102627E+03 -0.702107E+02
  0.746866E-29 -0.510959E-29
 -0.102342E+03 -0.700157E+02
  0.697057E-29 -0.476883E-29
 -0.102057E+03 -0.698207E+02
  0.568992E-29 -0.389269E-29
 -0.101516E+03 -0.694510E+02
  0.202856E-29 -0.138781E-29
 -0.100976E+03 -0.690814E+02
  0.345677E-30 -0.236490E-30
 -0.100691E+03 -0.688864E+02
  0.476813E-30 -0.326205E-30
 -0.100406E+03 -0.686914E+02
  0.148317E-29 -0.101469E-29
 -0.998656E+02 -0.683217E+02
  0.373325E-29 -0.255406E-29
 -0.993253E+02 -0.679521E+02
  0.435643E-29 -0.298039E-29
 -0.990403E+02 -0.677571E+02
  0.472757E-29 -0.323430E-29
 -0.987552E+02 -0.675621E+02
  0.514606E-29 -0.352061E-29
 -0.982149E+02 -0.671925E+02
  0.593993E-29 -0.406372E-29
 -0.976746E+02 -0.668228E+02
  0.984038E-29 -0.673217E-29
 -0.973896E+02 -0.666278E+02
  0.109180E-28 -0.746940E-29
 -0.971046E+02 -0.664328E+02
  0.112550E-28 -0.769993E-29
 -0.965643E+02 -0.660632E+02
  0.776587E-29 -0.531292E-29
 -0.960240E+02 -0.656935E+02
  0.379522E-29 -0.259645E-29
 -0.957389E+02 -0.654985E+02
  0.190475E-29 -0.130311E-29
 -0.954539E+02 -0.653035E+02
  0.575051E-30 -0.393413E-30
 -0.949136E+02 -0.649339E+02
  0.355752E-31 -0.243383E-31
 -0.943733E+02 -0.645642E+02
  0.172322E-30 -0.117892E-30
 -0.940883E+02 -0.643692E+02
  0.176539E-30 -0.120777E-30
 -0.938032E+02 -0.641742E+02
  0.648331E-30 -0.443547E-30
 -0.932629E+02 -0.638046E+02
  0.332120E-29 -0.227216E-29
 -0.927226E+02 -0.634350E+02
  0.687471E-29 -0.470324E-29
 -0.924376E+02 -0.632400E+02
  0.736923E-29 -0.504156E-29
 -0.921526E+02 -0.630450E+02
  0.608297E-29 -0.416158E-29
 -0.916123E+02 -0.626753E+02
  0.196363E-29 -0.134339E-29
 -0.910719E+02 -0.623057E+02
  0.161970E-29 -0.110810E-29
 -0.907869E+02 -0.621107E+02
  0.287624E-29 -0.196774E-29
 -0.905019E+02 -0.619157E+02
  0.404624E-29 -0.276819E-29
 -0.899616E+02 -0.615460E+02
  0.461978E-29 -0.316056E-29
 -0.894213E+02 -0.611764E+02
  0.442281E-29 -0.302581E-29
 -0.891362E+02 -0.609814E+02
  0.418782E-29 -0.286504E-29
 -0.888512E+02 -0.607864E+02
  0.394573E-29 -0.269942E-29
 -0.883109E+02 -0.604167E+02
  0.111699E-29 -0.764173E-30
 -0.877706E+02 -0.600471E+02
  0.197619E-30 -0.135198E-30
 -0.874856E+02 -0.598521E+02
  0.320286E-30 -0.219120E-30
 -0.872005E+02 -0.596571E+02
  0.619290E-30 -0.423679E-30
 -0.866602E+02 -0.592875E+02
  0.101998E-29 -0.697809E-30
 -0.861199E+02 -0.589178E+02
  0.202933E-29 -0.138834E-29
 -0.858349E+02 -0.587228E+02
  0.257164E-29 -0.175935E-29
