 -0.916547E+02 -0.153856E-14  0.345947E-15
 -0.910000E+02 -0.579272E-15 -0.188644E-14
 -0.903453E+02  0.349208E-15 -0.367453E-14
 -0.900000E+02  0.661125E-15 -0.417853E-14
 -0.896547E+02  0.785811E-15 -0.406316E-14
 -0.890000E+02  0.485548E-15 -0.296648E-14
 -0.883453E+02  0.223532E-15 -0.116220E-14
 -0.880000E+02  0.381193E-15 -0.115082E-15
 -0.876547E+02  0.652290E-15  0.761441E-15
 -0.870000E+02  0.109716E-14  0.186096E-14
 -0.863453E+02  0.113700E-14  0.185252E-14
 -0.860000E+02  0.945722E-15  0.148587E-14
 -0.856547E+02  0.763921E-15  0.920949E-15
 -0.850000E+02  0.836729E-16  0.335960E-15
 -0.843453E+02 -0.675724E-15 -0.274457E-15
 -0.840000E+02 -0.879050E-15 -0.744879E-15
 -0.836547E+02 -0.111666E-14 -0.116406E-14
 -0.830000E+02 -0.993550E-15 -0.192581E-14
 -0.823453E+02 -0.760454E-15 -0.195018E-14
 -0.820000E+02 -0.745549E-15 -0.155259E-14
 -0.816547E+02 -0.882517E-15 -0.123645E-14
 -0.810000E+02 -0.957381E-15 -0.660024E-15
 -0.803453E+02 -0.980605E-15 -0.116210E-16
 -0.800000E+02 -0.870602E-15  0.432609E-15
 -0.796547E+02 -0.751849E-15  0.777246E-15
 -0.790000E+02 -0.409688E-15  0.895687E-15
 -0.783453E+02  0.165739E-15  0.570762E-15
 -0.780000E+02  0.515410E-15  0.391898E-15
 -0.776547E+02  0.749977E-15  0.252140E-15
 -0.770000E+02  0.894448E-15 -0.647572E-16
 -0.763453E+02  0.131896E-14 -0.158126E-15
 -0.760000E+02  0.155949E-14 -0.359517E-15
 -0.756547E+02  0.179925E-14 -0.521486E-15
 -0.750000E+02  0.171487E-14 -0.368375E-15
 -0.743453E+02  0.106965E-14 -0.182782E-15
 -0.740000E+02  0.710450E-15  0.886440E-16
 -0.736547E+02  0.225612E-15  0.285289E-15
 -0.730000E+02 -0.653974E-15  0.711396E-15
 -0.723453E+02 -0.131377E-14  0.103259E-14
 -0.720000E+02 -0.140856E-14  0.922678E-15
 -0.716547E+02 -0.144396E-14  0.559098E-15
 -0.710000E+02 -0.101169E-14 -0.482771E-15
 -0.703453E+02 -0.217994E-15 -0.823340E-15
 -0.700000E+02  0.253857E-16 -0.682486E-15
 -0.696547E+02  0.287300E-15 -0.565413E-15
 -0.690000E+02  0.584804E-15 -0.631208E-15
 -0.683453E+02  0.697637E-15 -0.720774E-15
 -0.680000E+02  0.831850E-15 -0.710514E-15
 -0.676547E+02  0.800771E-15 -0.622896E-15
 -0.670000E+02  0.507156E-15 -0.737900E-15
 -0.663453E+02  0.184897E-15 -0.135545E-14
 -0.660000E+02 -0.405235E-16 -0.175750E-14
 -0.656547E+02 -0.324733E-15 -0.218840E-14
 -0.650000E+02 -0.281251E-15 -0.308003E-14
 -0.643453E+02  0.130956E-15 -0.361168E-14
 -0.640000E+02  0.287127E-15 -0.376530E-14
 -0.636547E+02  0.684631E-15 -0.394631E-14
 -0.630000E+02  0.102619E-14 -0.326741E-14
 -0.623453E+02  0.776121E-15 -0.206943E-14
 -0.620000E+02  0.621030E-15 -0.146770E-14
 -0.616547E+02  0.437285E-15 -0.103620E-14
 -0.610000E+02 -0.210042E-17 -0.222489E-15
 -0.603453E+02 -0.990446E-16  0.295325E-15
 -0.600000E+02 -0.159553E-15  0.198408E-15
 -0.596547E+02 -0.198843E-15  0.625576E-16
 -0.590000E+02  0.965159E-16 -0.268149E-15
 -0.583453E+02  0.387254E-15 -0.617590E-15
 -0.580000E+02  0.559727E-15 -0.826094E-15
 -0.576547E+02  0.550234E-15 -0.884798E-15
 -0.570000E+02  0.526065E-15 -0.856507E-15
 -0.563453E+02  0.514266E-15 -0.392058E-15
 -0.560000E+02  0.424849E-15 -0.561621E-17
 -0.556547E+02  0.226064E-15  0.365023E-15
 -0.550000E+02 -0.255511E-15  0.116706E-14
 -0.543453E+02 -0.846299E-16  0.112312E-14
 -0.540000E+02  0.172510E-15  0.631880E-15
 -0.536547E+02  0.456732E-15  0.135754E-15
 -0.530000E+02  0.811744E-15 -0.550575E-15
 -0.523453E+02  0.314122E-15 -0.270772E-15
 -0.520000E+02 -0.142085E-15  0.209756E-15
 -0.516547E+02 -0.613894E-15  0.738955E-15
 -0.510000E+02 -0.593254E-15  0.723146E-15
 -0.503453E+02 -0.200293E-15 -0.633759E-16
 -0.500000E+02  0.130773E-15 -0.525138E-15
 -0.496547E+02  0.367670E-15 -0.843552E-15
 -0.490000E+02  0.434647E-15 -0.395773E-15
 -0.483453E+02  0.975321E-16  0.418462E-15
 -0.480000E+02 -0.441412E-16  0.508585E-15
 -0.476547E+02 -0.208663E-15  0.360651E-15
 -0.470000E+02  0.618265E-15 -0.366560E-16
 -0.463453E+02  0.264827E-14  0.401116E-15
 -0.460000E+02  0.345309E-14  0.128560E-14
 -0.456547E+02  0.376815E-14  0.270453E-14
 -0.450000E+02  0.275760E-14  0.669798E-14
 -0.443453E+02 -0.305478E-15  0.111543E-13
 -0.440000E+02 -0.273264E-14  0.138637E-13
 -0.436547E+02 -0.599130E-14  0.170476E-13
 -0.430000E+02 -0.177990E-13  0.235638E-13
 -0.423453E+02 -0.414372E-13  0.270849E-13
 -0.420000E+02 -0.602692E-13  0.246614E-13
 -0.416547E+02 -0.841500E-13  0.166377E-13
 -0.410000E+02 -0.142529E-12 -0.237169E-13
 -0.403453E+02 -0.208641E-12 -0.118988E-12
 -0.400000E+02 -0.238681E-12 -0.203805E-12
 -0.396547E+02 -0.256565E-12 -0.320769E-12
 -0.390000E+02 -0.213002E-12 -0.652045E-12
 -0.383453E+02  0.471720E-13 -0.114396E-11
 -0.380000E+02  0.340725E-12 -0.146010E-11
 -0.376547E+02  0.795492E-12 -0.179485E-11
 -0.370000E+02  0.228702E-11 -0.234167E-11
 -0.363453E+02  0.493395E-11 -0.232877E-11
 -0.360000E+02  0.691565E-11 -0.178777E-11
 -0.356547E+02  0.933042E-11 -0.606976E-12
 -0.350000E+02  0.149192E-10  0.447781E-11
 -0.343453E+02  0.206780E-10  0.156528E-10
 -0.340000E+02  0.227515E-10  0.251778E-10
 -0.336547E+02  0.230846E-10  0.379197E-10
 -0.330000E+02  0.139756E-10  0.725342E-10
 -0.323453E+02 -0.203060E-10  0.121149E-09
 -0.320000E+02 -0.556996E-10  0.150663E-09
 -0.316547E+02 -0.108347E-09  0.179894E-09
 -0.310000E+02 -0.273064E-09  0.217320E-09
 -0.303453E+02 -0.550908E-09  0.180015E-09
 -0.300000E+02 -0.751141E-09  0.965116E-10
 -0.296547E+02 -0.987566E-09 -0.595150E-10
 -0.290000E+02 -0.150127E-08 -0.664445E-09
 -0.283453E+02 -0.194862E-08 -0.190105E-08
 -0.280000E+02 -0.203533E-08 -0.291379E-08
 -0.276547E+02 -0.189919E-08 -0.423278E-08
 -0.270000E+02 -0.501479E-09 -0.766920E-08
 -0.263453E+02  0.365069E-08 -0.121869E-07
 -0.260000E+02  0.764891E-08 -0.147256E-07
 -0.256547E+02  0.133865E-07 -0.170004E-07
 -0.250000E+02  0.305504E-07 -0.186184E-07
 -0.243453E+02  0.580258E-07 -0.112198E-07
 -0.240000E+02  0.770004E-07 -0.230867E-09
 -0.236547E+02  0.985835E-07  0.184434E-07
 -0.230000E+02  0.141791E-06  0.852568E-07
 -0.223453E+02  0.169987E-06  0.213182E-06
 -0.220000E+02  0.165444E-06  0.313830E-06
 -0.216547E+02  0.135147E-06  0.441228E-06
 -0.210000E+02 -0.448853E-07  0.757869E-06
 -0.203453E+02 -0.503476E-06  0.114146E-05
 -0.200000E+02 -0.919637E-06  0.133453E-05
 -0.196547E+02 -0.149697E-05  0.147945E-05
 -0.190000E+02 -0.314691E-05  0.141733E-05
 -0.183453E+02 -0.563922E-05  0.378250E-06
 -0.180000E+02 -0.727465E-05 -0.884289E-06
 -0.176547E+02 -0.904818E-05 -0.288680E-05
 -0.170000E+02 -0.122058E-04 -0.957334E-05
 -0.163453E+02 -0.132110E-04 -0.215693E-04
 -0.160000E+02 -0.115759E-04 -0.306003E-04
 -0.156547E+02 -0.731505E-05 -0.416584E-04
 -0.150000E+02  0.124648E-04 -0.675936E-04
 -0.143453E+02  0.571523E-04 -0.956950E-04
 -0.140000E+02  0.954443E-04 -0.107466E-03
 -0.136547E+02  0.146681E-03 -0.113092E-03
 -0.130000E+02  0.285598E-03 -0.885854E-04
 -0.123453E+02  0.480713E-03  0.265101E-04
 -0.120000E+02  0.600148E-03  0.148669E-03
 -0.116547E+02  0.720945E-03  0.331070E-03
 -0.110000E+02  0.896853E-03  0.898479E-03
 -0.103453E+02  0.841732E-03  0.184059E-02
 -0.100000E+02  0.617737E-03  0.250958E-02
 -0.965465E+01  0.177537E-03  0.329144E-02
 -0.900000E+01 -0.154664E-02  0.497362E-02
 -0.834535E+01 -0.499615E-02  0.648416E-02
 -0.800000E+01 -0.774414E-02  0.688970E-02
 -0.765465E+01 -0.112363E-01  0.673560E-02
 -0.700000E+01 -0.199552E-01  0.374665E-02
 -0.634535E+01 -0.307524E-01 -0.521926E-02
 -0.600000E+01 -0.365379E-01 -0.135224E-01
 -0.565465E+01 -0.415900E-01 -0.249571E-01
 -0.500000E+01 -0.456364E-01 -0.565986E-01
 -0.434535E+01 -0.346234E-01 -0.101436E+00
 -0.400000E+01 -0.189245E-01 -0.129054E+00
 -0.365465E+01  0.575608E-02 -0.157535E+00
 -0.300000E+01  0.811083E-01 -0.204950E+00
 -0.234535E+01  0.191877E+00 -0.225281E+00
 -0.200000E+01  0.258476E+00 -0.217949E+00
 -0.165465E+01  0.323894E+00 -0.196768E+00
 -0.100000E+01  0.423380E+00 -0.130967E+00
 -0.345346E+00  0.471033E+00 -0.772232E-01
  0.000000E+00  0.479539E+00 -0.691689E-01
  0.345346E+00  0.471033E+00 -0.772232E-01
  0.100000E+01  0.423380E+00 -0.130967E+00
  0.165465E+01  0.323894E+00 -0.196768E+00
  0.200000E+01  0.258476E+00 -0.217949E+00
  0.234535E+01  0.191877E+00 -0.225281E+00
  0.300000E+01  0.811083E-01 -0.204950E+00
  0.365465E+01  0.575608E-02 -0.157535E+00
  0.400000E+01 -0.189245E-01 -0.129054E+00
  0.434535E+01 -0.346234E-01 -0.101436E+00
  0.500000E+01 -0.456364E-01 -0.565986E-01
  0.565465E+01 -0.415900E-01 -0.249571E-01
  0.600000E+01 -0.365379E-01 -0.135224E-01
  0.634535E+01 -0.307524E-01 -0.521926E-02
  0.700000E+01 -0.199552E-01  0.374665E-02
  0.765465E+01 -0.112363E-01  0.673560E-02
  0.800000E+01 -0.774414E-02  0.688970E-02
  0.834535E+01 -0.499615E-02  0.648416E-02
  0.900000E+01 -0.154664E-02  0.497362E-02
  0.965465E+01  0.177537E-03  0.329144E-02
  0.100000E+02  0.617737E-03  0.250958E-02
  0.103453E+02  0.841732E-03  0.184059E-02
  0.110000E+02  0.896853E-03  0.898479E-03
  0.116547E+02  0.720945E-03  0.331070E-03
  0.120000E+02  0.600148E-03  0.148669E-03
  0.123453E+02  0.480713E-03  0.265101E-04
  0.130000E+02  0.285598E-03 -0.885854E-04
  0.136547E+02  0.146681E-03 -0.113092E-03
  0.140000E+02  0.954443E-04 -0.107466E-03
  0.143453E+02  0.571523E-04 -0.956950E-04
  0.150000E+02  0.124648E-04 -0.675936E-04
  0.156547E+02 -0.731505E-05 -0.416584E-04
  0.160000E+02 -0.115759E-04 -0.306003E-04
  0.163453E+02 -0.132110E-04 -0.215693E-04
  0.170000E+02 -0.122058E-04 -0.957334E-05
  0.176547E+02 -0.904818E-05 -0.288680E-05
  0.180000E+02 -0.727465E-05 -0.884289E-06
  0.183453E+02 -0.563922E-05  0.378250E-06
  0.190000E+02 -0.314691E-05  0.141733E-05
  0.196547E+02 -0.149697E-05  0.147945E-05
  0.200000E+02 -0.919637E-06  0.133453E-05
  0.203453E+02 -0.503476E-06  0.114146E-05
  0.210000E+02 -0.448853E-07  0.757869E-06
  0.216547E+02  0.135147E-06  0.441228E-06
  0.220000E+02  0.165444E-06  0.313830E-06
  0.223453E+02  0.169987E-06  0.213182E-06
  0.230000E+02  0.141791E-06  0.852568E-07
  0.236547E+02  0.985835E-07  0.184434E-07
  0.240000E+02  0.770004E-07 -0.230867E-09
  0.243453E+02  0.580258E-07 -0.112198E-07
  0.250000E+02  0.305504E-07 -0.186184E-07
  0.256547E+02  0.133865E-07 -0.170004E-07
  0.260000E+02  0.764891E-08 -0.147256E-07
  0.263453E+02  0.365069E-08 -0.121869E-07
  0.270000E+02 -0.501479E-09 -0.766920E-08
  0.276547E+02 -0.189918E-08 -0.423278E-08
  0.280000E+02 -0.203533E-08 -0.291379E-08
  0.283453E+02 -0.194862E-08 -0.190105E-08
  0.290000E+02 -0.150127E-08 -0.664444E-09
  0.296547E+02 -0.987566E-09 -0.595141E-10
  0.300000E+02 -0.751142E-09  0.965120E-10
  0.303453E+02 -0.550909E-09  0.180015E-09
  0.310000E+02 -0.273064E-09  0.217318E-09
  0.316547E+02 -0.108346E-09  0.179894E-09
  0.320000E+02 -0.556983E-10  0.150663E-09
  0.323453E+02 -0.203054E-10  0.121150E-09
  0.330000E+02  0.139748E-10  0.725337E-10
  0.336547E+02  0.230834E-10  0.379186E-10
  0.340000E+02  0.227506E-10  0.251766E-10
  0.343453E+02  0.206779E-10  0.156521E-10
  0.350000E+02  0.149191E-10  0.447691E-11
  0.356547E+02  0.933048E-11 -0.608005E-12
  0.360000E+02  0.691567E-11 -0.178847E-11
  0.363453E+02  0.493398E-11 -0.232940E-11
  0.370000E+02  0.228648E-11 -0.234218E-11
  0.376547E+02  0.794233E-12 -0.179472E-11
  0.380000E+02  0.339684E-12 -0.145980E-11
  0.383453E+02  0.465972E-13 -0.114364E-11
  0.390000E+02 -0.212757E-12 -0.652506E-12
  0.396547E+02 -0.255812E-12 -0.321438E-12
  0.400000E+02 -0.237942E-12 -0.204553E-12
  0.403453E+02 -0.207773E-12 -0.119322E-12
  0.410000E+02 -0.141644E-12 -0.236322E-13
  0.416547E+02 -0.840306E-13  0.159940E-13
  0.420000E+02 -0.604532E-13  0.240951E-13
  0.423453E+02 -0.420049E-13  0.267302E-13
  0.430000E+02 -0.182796E-13  0.239331E-13
  0.436547E+02 -0.505377E-14  0.171423E-13
  0.440000E+02 -0.136651E-14  0.137062E-13
  0.443453E+02  0.646919E-15  0.102225E-13
  0.450000E+02  0.252765E-14  0.596514E-14
  0.456547E+02  0.250951E-14  0.318383E-14
  0.460000E+02  0.236588E-14  0.179061E-14
  0.463453E+02  0.221478E-14  0.531344E-15
  0.470000E+02  0.136562E-14 -0.138947E-15
  0.476547E+02  0.485471E-15  0.376464E-15
  0.480000E+02  0.490356E-15  0.765486E-16
  0.483453E+02  0.497581E-15 -0.285480E-15
  0.490000E+02  0.356109E-15 -0.897429E-16
  0.496547E+02  0.599650E-16 -0.531324E-15
  0.500000E+02  0.445523E-16 -0.510774E-15
  0.503453E+02  0.192465E-16 -0.336718E-15
  0.510000E+02  0.183575E-15 -0.153920E-15
  0.516547E+02 -0.592217E-16 -0.389341E-16
  0.520000E+02 -0.103959E-15 -0.111662E-16
  0.523453E+02 -0.201804E-15 -0.727287E-16
  0.530000E+02 -0.148141E-15 -0.231350E-15
  0.536547E+02  0.298740E-15 -0.152556E-16
  0.540000E+02  0.246869E-15  0.335216E-15
  0.543453E+02  0.118464E-15  0.262864E-15
  0.550000E+02 -0.573449E-15 -0.174132E-15
  0.556547E+02 -0.208007E-15  0.452008E-15
  0.560000E+02  0.179897E-15  0.310344E-15
  0.563453E+02  0.302161E-15  0.194166E-15
  0.570000E+02 -0.285211E-15 -0.412407E-15
  0.576547E+02 -0.633237E-15 -0.648036E-15
  0.580000E+02 -0.233833E-15 -0.184154E-15
  0.583453E+02 -0.293132E-15  0.153905E-15
  0.590000E+02 -0.516174E-15  0.958279E-16
  0.596547E+02 -0.117272E-15 -0.129885E-15
  0.600000E+02 -0.182665E-15 -0.342683E-15
  0.603453E+02 -0.284466E-15 -0.196551E-15
